CpG,Beta,SE,P,StudyID
cg06679494,-0.047,0.0122,9.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14213105,-0.043,0.0109,8.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09315878,-0.048,0.0106,7.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17922359,0.069,0.013,1.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06937409,-0.11,0.0274,9.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03318904,0.12,0.0173,1.5e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17712928,0.05,0.0116,1.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01231543,-0.057,0.0137,2.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24522654,-0.058,0.0144,5.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21585138,-0.047,0.011,1.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08362785,0.12,0.021,2.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15020801,0.072,0.0163,9.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11832534,0.088,0.012,1.6e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14072016,0.063,0.0145,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03497652,0.093,0.0145,1.5e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08698997,-0.057,0.0136,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16815625,0.061,0.0116,2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27470213,-0.073,0.0107,9.7e-12,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23740758,0.087,0.0219,7.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05301188,-0.031,0.0058,7.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10475014,0.041,0.0102,6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10975897,-0.092,0.0192,1.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25921813,0.046,0.0086,1.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03663120,0.045,0.0081,1.8e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25130381,0.065,0.0129,5.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13784312,-0.079,0.0104,3.6e-14,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14746276,-0.046,0.011,3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01332882,0.057,0.0127,6.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07021906,0.094,0.016,4.3e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18585107,0.054,0.0118,4.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00705661,0.075,0.0143,1.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14035860,0.04,0.0089,6.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26889953,-0.12,0.0265,4.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06224893,0.039,0.0083,2.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27198497,0.064,0.0151,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05242915,0.049,0.0113,1.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09559780,-0.15,0.02,1.6e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11468085,0.064,0.0138,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23635663,-0.061,0.0117,1.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10536999,-0.037,0.009,3.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23953820,0.076,0.0192,7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07796002,-0.056,0.0141,8.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13702222,0.052,0.013,6.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04957307,0.061,0.0143,2.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05194412,0.043,0.0096,6.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01721313,0.075,0.0172,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05988548,-0.096,0.019,4.8e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18283844,0.066,0.0162,4.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09018739,0.18,0.0234,4.6e-15,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14024579,-0.12,0.0237,5.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25349939,0.072,0.016,8.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01145119,0.073,0.0145,3.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07329251,-0.065,0.0155,3.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21650866,0.048,0.012,5.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06289802,-0.11,0.0232,1.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17840178,-0.11,0.0156,8.4e-12,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20640261,-0.054,0.0134,5.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25375916,-0.087,0.0149,6.7e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06898549,0.079,0.0123,1.5e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07744435,0.073,0.0158,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01171670,-0.1,0.0262,6.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00449067,-0.078,0.0156,6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18458509,-0.095,0.0143,3.3e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20761853,0.085,0.0159,9.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13977835,0.089,0.019,3.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07298547,0.094,0.0167,2.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19414383,0.074,0.0178,3.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24046474,-0.051,0.0127,6.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16370767,0.18,0.0388,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18939666,0.12,0.023,4.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24979407,0.078,0.0168,4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25551219,0.17,0.027,2.8e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19750657,0.15,0.0151,8.8e-24,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04973995,-0.077,0.0118,6.6e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09948958,-0.057,0.013,1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19405484,-0.054,0.0138,9.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10785537,0.1,0.0246,3.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00842595,-0.049,0.0113,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07343027,-0.063,0.0143,1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06578117,-0.084,0.0184,5.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18754985,-0.082,0.0176,3.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05903736,-0.063,0.0148,1.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04022194,0.077,0.0187,4.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22821472,0.053,0.011,1.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19719391,0.11,0.0184,3.1e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07264238,0.11,0.0273,9.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24782497,0.16,0.0326,1.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09321403,0.066,0.0141,3.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11649376,-0.11,0.025,5.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11276172,0.1,0.0213,1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11131902,-0.054,0.0133,4.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05209483,-0.063,0.0124,4.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27305772,0.16,0.0233,2.7e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21932513,0.086,0.0188,4.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09445967,0.12,0.0292,2.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17378803,-0.09,0.0222,4.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06846976,0.089,0.0175,4e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03528519,0.081,0.0195,3.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17759224,-0.071,0.015,2.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01894508,0.1,0.0198,2.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22908922,0.086,0.0184,2.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14303526,0.073,0.0172,2.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17438457,0.072,0.0158,5.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04927725,-0.12,0.0258,2.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25338563,-0.071,0.0128,3.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27495223,-0.084,0.0201,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20892847,0.061,0.0151,6.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04986899,0.099,0.017,5.1e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08884752,-0.095,0.0213,7.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25843346,-0.087,0.0206,2.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02841912,-0.088,0.0131,1.5e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24854010,0.086,0.0173,6.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13034073,0.11,0.0205,2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06516124,0.058,0.0126,5.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12491115,0.12,0.0233,4.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12027254,0.068,0.0154,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06036471,0.08,0.0134,2.6e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16048006,-0.098,0.0243,5.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09671187,-0.078,0.019,4.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04934530,0.081,0.0176,4.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06178887,0.16,0.0261,2.1e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24292650,-0.094,0.0232,5.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16246545,-0.11,0.0146,5.4e-14,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25718604,0.081,0.016,4.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12955084,0.14,0.0256,8.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14760880,-0.064,0.0149,1.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08658594,0.084,0.0177,1.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11978634,0.074,0.0142,1.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05568549,-0.099,0.0184,7.7e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18144560,0.077,0.018,1.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15251256,0.071,0.0161,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25317746,0.081,0.0186,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22579075,-0.051,0.0111,3.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09182189,-0.075,0.0157,1.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07396047,0.083,0.0183,5.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26122963,-0.1,0.0239,3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23048494,-0.074,0.0158,2.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11789371,-0.11,0.0211,3.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19573580,0.075,0.015,6.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23959115,0.11,0.0184,1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01944226,0.086,0.02,1.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01538605,-0.11,0.0232,3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20594304,-0.059,0.0142,3.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18424091,-0.052,0.0133,8.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23149687,-0.037,0.009,5.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04362887,0.082,0.0191,2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19040077,-0.085,0.0194,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22700686,-0.088,0.0139,3.4e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26380291,0.09,0.0228,8.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26404226,0.046,0.0118,8.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00309945,0.097,0.0171,1.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14528056,0.092,0.0168,4.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15361750,-0.077,0.014,3.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22904406,0.079,0.0201,7.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06225767,0.065,0.0144,5.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08996678,0.068,0.0171,7.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23045716,-0.078,0.0176,1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24402372,0.11,0.0234,6.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09395443,0.052,0.0133,9.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00608540,0.17,0.0274,2.1e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06096184,-0.059,0.0142,3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20222695,0.13,0.0277,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06876354,0.12,0.0286,3.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19001023,0.081,0.0205,7.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15988232,0.081,0.0162,6.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00950718,-0.061,0.0135,5.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03940776,-0.13,0.0249,2.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08549335,-0.091,0.0116,5.3e-15,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21208539,-0.08,0.0203,7.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25001190,-0.058,0.0114,3.8e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18882687,-0.073,0.0129,1.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08185095,0.054,0.0135,6.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22715906,0.056,0.0134,2.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01912455,0.069,0.0161,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25050565,-0.051,0.0113,5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27088176,0.097,0.0247,8.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24681499,0.1,0.0217,1.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07719512,0.18,0.0342,3.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01125010,0.069,0.0147,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26581729,-0.083,0.0176,2.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18396403,-0.092,0.0183,5.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15171154,0.073,0.0162,6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03546806,0.11,0.0192,6.1e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14579184,0.091,0.0228,7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03441770,0.039,0.0097,7.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20437098,0.09,0.0182,8.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17501210,-0.11,0.0138,2.5e-15,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01411912,-0.084,0.0207,5.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06189394,-0.061,0.0123,5.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18568872,0.2,0.0303,6.7e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26296574,0.07,0.018,9.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13984040,-0.065,0.0117,2.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10310310,-0.078,0.0192,5.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18439195,0.072,0.0181,7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23761815,0.16,0.0204,7.3e-16,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10288525,0.1,0.023,8.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02470690,-0.059,0.0143,3.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17580616,0.074,0.0148,5.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22998028,0.052,0.0132,8.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05673892,0.099,0.0215,4.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08969102,0.079,0.0186,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13756273,0.059,0.0141,2.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13883633,0.075,0.0151,6.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17738521,-0.06,0.0128,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13170076,0.051,0.0117,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02546376,-0.13,0.0262,1.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19789753,-0.059,0.0091,1.1e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03699074,-0.068,0.0119,1.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23627828,-0.13,0.0284,9.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11067714,0.074,0.0173,2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21113318,0.096,0.0241,7.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07078732,0.22,0.0296,2.4e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22870429,-0.085,0.0174,1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22356061,-0.072,0.0175,4.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21663658,0.1,0.0219,2.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08642716,-0.1,0.0216,1.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10814005,-0.056,0.0118,1.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24259291,0.11,0.0263,1.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10862567,0.073,0.0186,8.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09879253,0.12,0.0187,4.2e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15164733,0.12,0.0292,4.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
