CpG,Beta,SE,P,StudyID
cg02586198,-0.051,0.00849,2.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19238824,-0.031,0.00774,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22985172,0.028,0.00572,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17360854,0.031,0.00558,3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23222057,-0.022,0.00528,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10900641,0.026,0.00588,7.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17066943,-0.054,0.00667,5.7e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10421247,-0.041,0.00654,5.2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13251842,0.033,0.00678,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25064552,-0.03,0.00603,4.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03366574,0.018,0.00456,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15092239,0.049,0.01049,3.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14245804,0.024,0.00545,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14299940,0.024,0.00516,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12880095,0.014,0.00329,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06009267,0.028,0.00663,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08880369,0.036,0.00923,9.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24718465,0.018,0.00446,5.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26952618,0.032,0.00634,4.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06556702,0.022,0.00553,9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02861056,0.029,0.00724,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14789214,0.031,0.00736,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12752420,0.022,0.00548,8.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19079194,0.019,0.00434,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05978306,0.041,0.00928,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20056593,0.026,0.00614,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27450688,0.036,0.00847,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00926657,0.044,0.00809,4.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23882186,-0.036,0.00727,9.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15162392,0.021,0.00458,6.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03574306,0.04,0.00594,1.9e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16520815,0.027,0.00626,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04816311,0.059,0.00632,7.9e-21,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18447950,0.021,0.00521,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15039797,0.019,0.00428,9.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14931884,-0.023,0.00499,2.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11767757,-0.031,0.00768,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10688297,-0.019,0.00439,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17053854,0.049,0.00793,9.1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02261541,-0.04,0.00777,3.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22520791,-0.025,0.00544,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05797770,0.029,0.00644,5.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15416179,-0.034,0.005,1.6e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27367170,0.021,0.00549,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15971496,0.029,0.00541,8.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18735956,0.019,0.00466,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24974982,0.036,0.00896,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06988336,0.043,0.00837,3.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01717524,-0.041,0.00746,3.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11969813,0.042,0.00638,3.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27586885,-0.038,0.00577,6.7e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11467440,-0.036,0.00872,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10505257,0.031,0.0077,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10819350,0.025,0.00598,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22561647,0.05,0.00824,1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21794222,-0.032,0.00754,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01973676,-0.024,0.00563,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13221899,0.029,0.00586,9.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07573872,-0.032,0.00602,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04359418,0.014,0.00355,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13876222,0.035,0.006,7.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17820878,0.047,0.00648,6.8e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02397064,0.023,0.00574,5.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11012543,-0.038,0.00791,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05118960,0.029,0.00651,7.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20191740,0.034,0.00775,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27593537,0.055,0.00902,1.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14093553,0.027,0.0066,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27384695,0.037,0.00649,1.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22381454,-0.033,0.00628,2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11252555,-0.024,0.00501,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16352527,0.024,0.00615,8.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08956463,0.019,0.00476,9.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00390694,0.022,0.00545,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24989962,0.037,0.00527,3.7e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26221801,0.045,0.0074,1.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03169557,0.033,0.00448,2.1e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19893929,-0.026,0.00585,9.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25459558,0.019,0.00454,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06294803,-0.025,0.00596,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09873584,-0.038,0.00862,8.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16778405,0.029,0.00623,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24496349,0.042,0.00823,3.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00318756,0.021,0.00513,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16279999,0.031,0.00733,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22962123,0.02,0.0046,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01977863,0.04,0.00687,7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07068382,0.036,0.00709,3.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13357602,-0.029,0.00672,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04929759,0.032,0.00573,2.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11574975,0.02,0.00503,9.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13420366,-0.021,0.00466,5.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05620980,0.016,0.00333,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18708252,-0.032,0.00627,2.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11900509,0.016,0.00311,5.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17132148,0.042,0.00721,6.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13065228,0.018,0.00412,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21486834,0.039,0.00805,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03573679,-0.027,0.00632,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01101459,0.06,0.00651,2.3e-20,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11592786,-0.034,0.00575,4.5e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25351606,0.024,0.00549,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10474597,0.045,0.00775,6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23398318,0.021,0.00539,8.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07595134,0.033,0.00703,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05650846,0.032,0.00814,9.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14020176,0.047,0.00783,2.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26103104,0.021,0.00429,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19421584,0.033,0.0076,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23449696,0.039,0.00935,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20853880,-0.011,0.0029,8.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13126206,-0.055,0.01027,7.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07417146,0.041,0.00753,4.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06745030,0.03,0.00595,3.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05246403,0.0099,0.00245,5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22163280,0.034,0.00671,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02606058,0.018,0.00407,8.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19503640,0.026,0.00466,2.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18055007,0.02,0.00481,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16565913,0.033,0.00607,4.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01578875,0.029,0.00563,1.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16497398,-0.031,0.00648,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24452451,0.014,0.00249,3.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09397246,0.025,0.00554,4.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19769182,0.027,0.00586,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06489965,0.024,0.00591,4.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05987787,0.019,0.00379,7.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12018718,-0.02,0.00403,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07795766,0.023,0.00549,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19881557,0.043,0.00733,6.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08438529,-0.038,0.00807,2.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13782301,0.017,0.0044,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24962827,-0.035,0.00859,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12685846,0.019,0.00489,8.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11166453,0.012,0.0029,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17235833,-0.053,0.01082,8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01057656,0.015,0.00378,6.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05347965,0.045,0.00721,3.2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23978504,0.028,0.0072,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23093846,-0.04,0.00961,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16748643,0.013,0.00319,7.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05250241,0.035,0.00696,5.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03585419,-0.018,0.00472,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27299033,0.026,0.00652,6.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12305431,0.03,0.0065,4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07304483,0.036,0.00756,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04539240,-0.025,0.00642,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15089567,0.023,0.0057,6.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00575005,0.025,0.00562,9.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01256539,-0.016,0.00346,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25435714,0.04,0.00708,1.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24009439,0.033,0.00653,4.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21228424,0.022,0.00516,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22136363,0.018,0.00441,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25037335,0.016,0.00312,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06783429,0.021,0.00355,5.9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19164987,0.023,0.00521,7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11410682,0.016,0.00394,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14827056,0.037,0.00864,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25284397,0.019,0.00457,3.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02050917,0.058,0.00875,2.8e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00711896,0.019,0.0042,3.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04344923,0.031,0.00793,8.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21161394,0.037,0.00688,6.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03484180,-0.03,0.00613,6.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10442729,-0.03,0.00685,9.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02372889,0.028,0.00524,6.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19563510,0.033,0.00749,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06688763,0.023,0.00296,2.2e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13423383,0.022,0.00525,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01877778,0.021,0.00453,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09983897,0.019,0.00436,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17511968,0.026,0.0061,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13676763,-0.042,0.00878,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22672431,0.031,0.00636,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05557291,0.031,0.00616,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16230626,-0.019,0.00455,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14004161,0.027,0.00627,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05014727,-0.03,0.00574,2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09294084,0.018,0.00442,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06418871,0.014,0.00358,7.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02953397,0.035,0.00821,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04168675,-0.025,0.00613,6.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16755833,0.027,0.00512,9.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02891686,0.022,0.00531,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02030454,0.026,0.00384,7.9e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12546081,0.015,0.0036,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01317029,0.066,0.00915,4e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14531564,-0.034,0.00526,1.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08332908,0.039,0.00915,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09222732,-0.044,0.00497,4.1e-19,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11802666,0.022,0.00504,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23001918,-0.032,0.00749,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24134897,0.019,0.00326,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04583842,0.046,0.00645,1e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12582317,0.016,0.00364,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23744638,0.018,0.0041,7.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10381071,-0.032,0.00533,3.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08257257,0.03,0.00769,8.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24679890,0.039,0.00606,1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03579107,-0.044,0.01031,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04221877,0.047,0.0094,5.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15889797,-0.036,0.00888,4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12655112,-0.027,0.00667,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08638320,0.038,0.00694,4.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04289036,0.022,0.00489,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06804344,0.038,0.00574,3.4e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02504211,0.051,0.00768,3.6e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16596052,0.039,0.00551,1.5e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10205045,0.026,0.00623,3.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18729298,0.032,0.00635,6.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08369368,0.021,0.00425,8.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09166519,0.023,0.00499,3.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05200057,-0.029,0.00713,4.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22325294,0.038,0.00852,7.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13622265,0.018,0.00349,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00415665,0.032,0.00502,3.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19769147,0.045,0.00955,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22391205,-0.029,0.00661,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17900199,-0.039,0.00779,6.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24004483,-0.024,0.00597,8.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08399733,0.041,0.00646,2.9e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00034336,-0.026,0.0055,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01898377,0.025,0.00603,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19515398,0.028,0.00727,9.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18020065,-0.018,0.00421,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22879098,-0.019,0.00343,2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18943946,0.034,0.00878,9.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24203758,0.025,0.00578,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20593826,0.017,0.00392,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03984758,-0.026,0.00599,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17929687,0.021,0.00475,7.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01370759,0.027,0.00506,9.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17824906,0.037,0.00897,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08570691,-0.021,0.00489,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11050793,0.028,0.00675,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15483436,0.042,0.00696,2.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12728588,0.048,0.00729,4.8e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10100767,0.033,0.00606,6.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08610901,0.028,0.00634,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11186858,0.023,0.00575,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12835118,0.023,0.00503,4.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14020052,0.038,0.00583,8.3e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25737313,-0.03,0.00552,4.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15866021,0.021,0.00413,2.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04330884,-0.025,0.00619,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13133304,0.026,0.00511,3.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07108579,0.029,0.00582,7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10640944,0.016,0.00388,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00500789,0.022,0.00459,1.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26325791,0.0082,0.00204,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26588076,0.033,0.00804,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00094734,-0.03,0.00692,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22185977,0.047,0.00628,4.5e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05656688,-0.027,0.00689,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15564619,-0.033,0.00775,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01798813,0.039,0.00541,7.7e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07979747,0.022,0.00369,2.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
