CpG,Beta,SE,P,StudyID
cg01392179,-0.0634,0.01208,5.6e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01403532,-0.0216,0.00459,6.3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01404873,0.0355,0.00666,3.9e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01405143,-0.0131,0.00312,4.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01406776,0.0818,0.01554,5.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01409343,0.0521,0.00821,2.9e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01426169,-0.015,0.00358,4.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01431340,-0.0405,0.00969,5.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01437235,-0.022,0.00548,9.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01437917,0.0488,0.01054,8.1e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01449715,0.0152,0.00363,4.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01450725,-0.0268,0.00617,2.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01450736,-0.0182,0.00429,4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01471923,-0.0706,0.01615,2.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01479768,-0.0827,0.0173,4.4e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01487661,0.0392,0.00865,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01487803,-0.0298,0.00557,3.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01488674,0.0196,0.00345,8.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01495379,0.0167,0.00355,6.3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01514353,0.022,0.00396,1.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01521131,0.119,0.02907,7.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01528321,0.0557,0.01056,4.9e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01538731,0.0543,0.01057,9.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01567173,-0.0376,0.00925,8.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01568522,0.0409,0.0094,2.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01569052,0.0294,0.00537,2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01569083,-0.0289,0.00547,4.8e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01572694,0.0346,0.00673,9.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01598144,0.0527,0.00803,1e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01604883,0.0167,0.00368,1.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01623438,0.018,0.00396,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01651915,-0.0405,0.00813,1.9e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01657995,0.0189,0.00399,5.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01668008,-0.0149,0.00322,8.3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01671681,0.0209,0.00495,4.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01672322,0.026,0.00404,1.9e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01682784,-0.0477,0.01107,3.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01690792,-0.0343,0.0058,2.5e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01701819,0.0279,0.00535,6.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01729066,-0.0181,0.00437,5.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01730148,0.0189,0.00457,6.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01733217,-0.0191,0.00413,8.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01739831,-0.0232,0.00497,7.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01750170,0.0469,0.00821,6.5e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01756799,0.019,0.0038,1.7e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01763916,0.0261,0.00642,7.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01774027,0.0187,0.00465,9.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01799015,0.0256,0.00555,9.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01833890,-0.0243,0.00421,4.8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01855013,-0.0172,0.00353,2.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01859669,-0.0251,0.00542,8.7e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01872988,-0.2424,0.02993,2.5e-13,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01882541,0.0289,0.00707,7.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01886988,0.0201,0.00501,9.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01891966,0.0256,0.00582,2.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01901101,0.0254,0.00607,4.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01907106,-0.0326,0.00664,2.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01943874,-0.056,0.01163,3.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01961752,-0.0374,0.00909,6.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01963623,0.0283,0.00624,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01971407,0.0276,0.00565,2.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01971667,0.068,0.01614,4.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01974478,-0.0278,0.00513,2.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01975505,0.0439,0.0092,4.7e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg01979298,0.0857,0.01512,8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02003183,-0.0345,0.00664,7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02028423,0.0272,0.00553,2.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02030958,-0.039,0.00854,1.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02032872,-0.0528,0.01105,4.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02045971,0.061,0.00847,3.4e-11,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02050694,0.0795,0.01859,3.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02074316,0.1692,0.02914,4.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02081087,-0.0853,0.01697,1.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02083938,-0.0518,0.01003,8.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02097604,0.0241,0.00468,9e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02104962,-0.0183,0.00442,6.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02107842,-0.0229,0.00547,5.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02111951,-0.0363,0.00684,4.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02116437,-0.0149,0.00318,6.6e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02116864,-0.016,0.00364,2.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02147592,-0.0261,0.00486,3.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02148547,0.0188,0.00429,2.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02149069,0.0147,0.00363,8.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02167149,0.0351,0.00666,5.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02172058,-0.0172,0.00403,3.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02187259,-0.028,0.00476,2.8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02188185,-0.0657,0.01292,1.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02193806,0.1159,0.01987,3.7e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02201215,-0.0226,0.00563,9.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02224021,-0.0431,0.00722,1.9e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02235959,-0.0335,0.00601,1.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02239258,-0.0712,0.01762,8.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02244970,0.0458,0.00687,5.4e-10,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02249390,-0.0246,0.00438,1.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02274869,0.0296,0.00533,1.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02288522,0.055,0.01262,2.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02292809,-0.0281,0.00481,3.4e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02311193,0.0194,0.00373,7.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02315096,-0.0466,0.00958,3.1e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02324432,0.0076,0.00168,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02327189,-0.0427,0.00781,2.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02339850,0.0142,0.00285,1.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02360939,0.032,0.00618,7.5e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02361493,-0.0178,0.00395,1.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02364831,0.0716,0.00981,2e-11,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02385848,0.0351,0.00772,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02397571,0.0294,0.00507,4.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02399415,0.0135,0.0025,3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02402587,0.0229,0.00491,7.1e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02411275,0.0248,0.00492,1.4e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02438611,-0.0194,0.00399,3.1e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02439789,-0.055,0.01121,2.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02451853,0.0151,0.00291,7.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02467382,0.014,0.00243,5.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02481950,-0.0239,0.0052,9.6e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02486855,0.095,0.02228,3.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02487331,-0.136,0.0321,4.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02503117,0.0253,0.00439,5.4e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02504211,-0.0247,0.00518,4.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02506008,-0.0291,0.00611,4.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02507296,0.0171,0.0035,2.9e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02508664,-0.0199,0.00463,3.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02508881,-0.0255,0.00468,2.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02516957,-0.0243,0.00492,2.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02517372,0.0375,0.00591,3e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02534363,0.0357,0.00828,3.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02538891,0.0166,0.00304,2.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02543993,-0.0185,0.00462,9.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02550738,0.1889,0.02917,1.5e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02555807,0.0218,0.00405,3.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02569138,-0.0158,0.00384,6.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02573091,0.102,0.01846,1.6e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02597199,-0.059,0.01464,9.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02624701,-0.0436,0.0104,4.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02642126,0.0327,0.00808,8.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02644494,-0.0161,0.00379,4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02645368,-0.0207,0.00513,9.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02650017,0.0095,0.00209,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02674186,0.0404,0.00793,1.1e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02722214,-0.0273,0.00576,5.4e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02732509,0.0168,0.00399,4.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02738086,-0.0215,0.00439,2.7e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02744945,-0.0343,0.00575,1.9e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02748083,0.0148,0.00336,2.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02760218,0.0347,0.0067,7.5e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02772121,0.0697,0.01574,1.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02790691,0.0223,0.00549,7.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02797539,-0.0249,0.00442,8.9e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02797871,-0.0518,0.00986,5.5e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02799466,0.0461,0.00772,1.9e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02799643,-0.0414,0.00967,3.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02805890,0.0139,0.00316,2.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg02812482,-0.0177,0.00364,3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
