CpG,Beta,SE,P,StudyID
cg10586599,0.01156,0.0014,9.13e-16,23334450_rheumatoid_arthritis
cg10622684,0.01173,0.0022,8.85e-08,23334450_rheumatoid_arthritis
cg10636745,0.01607,0.002,4.97e-16,23334450_rheumatoid_arthritis
cg10667970,0.00989,0.0014,4.38e-12,23334450_rheumatoid_arthritis
cg10706454,0.00544,0.001,1.43e-08,23334450_rheumatoid_arthritis
cg10785099,-0.00408,7e-04,7.97e-10,23334450_rheumatoid_arthritis
cg10830713,0.00972,0.0016,1.36e-09,23334450_rheumatoid_arthritis
cg10877797,0.00928,0.0012,2.79e-15,23334450_rheumatoid_arthritis
cg10881360,0.0191,0.0027,1.53e-12,23334450_rheumatoid_arthritis
cg10893043,0.00806,0.0014,4.25e-09,23334450_rheumatoid_arthritis
cg10894102,0.01729,0.0021,7.16e-17,23334450_rheumatoid_arthritis
cg10978503,-0.01289,0.0022,4.55e-09,23334450_rheumatoid_arthritis
cg10987004,-0.01086,0.002,1.1e-07,23334450_rheumatoid_arthritis
cg11029501,0.00494,6e-04,2.77e-14,23334450_rheumatoid_arthritis
cg11053304,0.01024,0.0013,2.69e-15,23334450_rheumatoid_arthritis
cg11084571,-0.0191,0.003,1.45e-10,23334450_rheumatoid_arthritis
cg11136041,0.03991,0.0049,6.61e-16,23334450_rheumatoid_arthritis
cg11137277,0.00953,0.0015,2.29e-10,23334450_rheumatoid_arthritis
cg11150901,0.02585,0.0035,3e-13,23334450_rheumatoid_arthritis
cg11168006,-0.02914,0.0054,6.18e-08,23334450_rheumatoid_arthritis
cg11177955,0.00888,0.0011,1.24e-16,23334450_rheumatoid_arthritis
cg11193201,-0.01893,0.0033,9.52e-09,23334450_rheumatoid_arthritis
cg11320084,0.01089,0.0018,1.44e-09,23334450_rheumatoid_arthritis
cg11386025,-0.01808,0.0032,2.58e-08,23334450_rheumatoid_arthritis
cg11395536,0.01259,0.0019,2.86e-11,23334450_rheumatoid_arthritis
cg11398511,0.01498,0.0024,2.41e-10,23334450_rheumatoid_arthritis
cg11399546,-0.02723,0.0043,2.5e-10,23334450_rheumatoid_arthritis
cg11412256,0.01182,0.0022,1.21e-07,23334450_rheumatoid_arthritis
cg11418036,0.00502,9e-04,1.37e-08,23334450_rheumatoid_arthritis
cg11418427,0.02386,0.0034,4.04e-12,23334450_rheumatoid_arthritis
cg11423323,0.00774,0.0011,1.45e-12,23334450_rheumatoid_arthritis
cg11503720,0.00441,8e-04,1.53e-07,23334450_rheumatoid_arthritis
cg11514338,-0.01353,0.0021,1.28e-10,23334450_rheumatoid_arthritis
cg11518883,-0.01591,0.0027,5.28e-09,23334450_rheumatoid_arthritis
cg11523685,0.00558,7e-04,5.6e-14,23334450_rheumatoid_arthritis
cg11533385,-0.02236,0.0037,2.22e-09,23334450_rheumatoid_arthritis
cg11555919,0.0149,0.002,9.47e-14,23334450_rheumatoid_arthritis
cg11581362,0.00692,9e-04,5.87e-16,23334450_rheumatoid_arthritis
cg11586600,0.009,0.0016,1.05e-08,23334450_rheumatoid_arthritis
cg11587315,0.00589,0.001,7.81e-09,23334450_rheumatoid_arthritis
cg11674844,0.00521,8e-04,3.98e-12,23334450_rheumatoid_arthritis
cg11683764,0.01321,0.0016,2.85e-16,23334450_rheumatoid_arthritis
cg11687966,-0.01447,0.0025,3.89e-09,23334450_rheumatoid_arthritis
cg11694119,0.00614,0.0011,1.24e-08,23334450_rheumatoid_arthritis
cg11696475,0.00828,0.001,2.57e-17,23334450_rheumatoid_arthritis
cg11697983,0.01067,0.0014,1.48e-14,23334450_rheumatoid_arthritis
cg11702145,0.00591,9e-04,1.05e-10,23334450_rheumatoid_arthritis
cg11746037,0.0113,0.0017,2.27e-11,23334450_rheumatoid_arthritis
cg11746396,-0.02248,0.0038,2.73e-09,23334450_rheumatoid_arthritis
cg11754402,0.01318,0.0016,1.28e-15,23334450_rheumatoid_arthritis
cg11798959,0.00707,0.0011,4.4e-10,23334450_rheumatoid_arthritis
cg11816923,0.008,0.0014,9.93e-09,23334450_rheumatoid_arthritis
cg11930609,0.01836,0.0024,9.74e-15,23334450_rheumatoid_arthritis
cg11946165,-0.0222,0.0036,4.68e-10,23334450_rheumatoid_arthritis
cg11968071,0.01167,0.0015,1.27e-14,23334450_rheumatoid_arthritis
cg11986615,0.01126,0.0016,4.7e-13,23334450_rheumatoid_arthritis
cg11989330,0.00818,0.0014,1.89e-09,23334450_rheumatoid_arthritis
cg12043965,-0.01412,0.0021,3.74e-11,23334450_rheumatoid_arthritis
cg12044338,0.02416,0.0031,1.43e-14,23334450_rheumatoid_arthritis
cg12054698,0.02204,0.0034,1.39e-10,23334450_rheumatoid_arthritis
cg12076692,-0.01177,0.0022,9.91e-08,23334450_rheumatoid_arthritis
cg12106731,0.00935,0.0016,2.85e-09,23334450_rheumatoid_arthritis
cg12180551,-0.02166,0.0032,2.34e-11,23334450_rheumatoid_arthritis
cg12210036,0.01814,0.0031,7.08e-09,23334450_rheumatoid_arthritis
cg12222574,0.0187,0.0023,1.62e-15,23334450_rheumatoid_arthritis
cg12276329,0.00712,0.0013,1.21e-08,23334450_rheumatoid_arthritis
cg12296644,0.0096,0.0012,7.52e-15,23334450_rheumatoid_arthritis
cg12391690,0.01078,0.002,1.25e-07,23334450_rheumatoid_arthritis
cg12447346,0.02388,0.0038,3.06e-10,23334450_rheumatoid_arthritis
cg12448285,-0.00996,0.0018,5.95e-08,23334450_rheumatoid_arthritis
cg12458866,0.01084,0.0013,1.51e-16,23334450_rheumatoid_arthritis
cg12464869,0.01424,0.0022,1.69e-10,23334450_rheumatoid_arthritis
cg12470011,0.01154,0.0016,1.4e-12,23334450_rheumatoid_arthritis
cg12499211,0.00635,0.0011,7.13e-09,23334450_rheumatoid_arthritis
cg12528403,0.00711,9e-04,8.2e-15,23334450_rheumatoid_arthritis
cg12551029,0.0088,0.0016,8.29e-08,23334450_rheumatoid_arthritis
cg12587213,-0.01593,0.0026,5.09e-10,23334450_rheumatoid_arthritis
cg12610079,0.02972,0.0038,8.75e-15,23334450_rheumatoid_arthritis
cg12619536,0.01041,0.0016,2.26e-10,23334450_rheumatoid_arthritis
cg12689752,-0.02555,0.0046,2.04e-08,23334450_rheumatoid_arthritis
cg12689888,-0.02027,0.0035,8.95e-09,23334450_rheumatoid_arthritis
cg12697139,0.01695,0.0031,3.88e-08,23334450_rheumatoid_arthritis
cg12702097,0.01373,0.0022,8.02e-10,23334450_rheumatoid_arthritis
cg12710176,0.00741,0.0012,1.79e-09,23334450_rheumatoid_arthritis
cg12730702,0.01188,0.0015,5.83e-16,23334450_rheumatoid_arthritis
cg12763038,0.02711,0.0035,6.02e-15,23334450_rheumatoid_arthritis
cg12768969,0.0135,0.002,2.64e-11,23334450_rheumatoid_arthritis
cg12769118,0.00968,0.0017,8.2e-09,23334450_rheumatoid_arthritis
cg12869659,0.01821,0.0035,1.57e-07,23334450_rheumatoid_arthritis
cg12903648,-0.03334,0.0063,1.09e-07,23334450_rheumatoid_arthritis
cg12936983,0.00835,0.0014,6.98e-09,23334450_rheumatoid_arthritis
cg13052034,0.0289,0.0047,9.13e-10,23334450_rheumatoid_arthritis
cg13066703,0.01057,0.002,8.16e-08,23334450_rheumatoid_arthritis
cg13067139,-0.01037,0.0019,5.1e-08,23334450_rheumatoid_arthritis
cg13074866,0.01711,0.0022,5.28e-15,23334450_rheumatoid_arthritis
cg13089318,0.02449,0.0029,3.41e-17,23334450_rheumatoid_arthritis
cg13149276,0.01008,0.0013,5.95e-15,23334450_rheumatoid_arthritis
cg13170934,0.01157,0.0018,7.46e-11,23334450_rheumatoid_arthritis
cg13183282,0.00982,0.0012,1.52e-15,23334450_rheumatoid_arthritis
cg13227621,0.01671,0.0021,6.45e-15,23334450_rheumatoid_arthritis
cg13235717,0.01809,0.0029,3.59e-10,23334450_rheumatoid_arthritis
cg13284574,0.01536,0.0028,4.86e-08,23334450_rheumatoid_arthritis
cg13300580,0.0147,0.0022,2.96e-11,23334450_rheumatoid_arthritis
cg13304609,-0.02032,0.0036,1.13e-08,23334450_rheumatoid_arthritis
cg13359031,-0.01832,0.0032,1.12e-08,23334450_rheumatoid_arthritis
cg13387826,-0.00404,7e-04,3.73e-08,23334450_rheumatoid_arthritis
cg13422362,-0.01972,0.0036,3.23e-08,23334450_rheumatoid_arthritis
cg13429555,-0.01832,0.0033,2.64e-08,23334450_rheumatoid_arthritis
cg13436343,0.00823,0.0013,1.52e-10,23334450_rheumatoid_arthritis
cg13451431,0.02584,0.0032,1.15e-15,23334450_rheumatoid_arthritis
cg13461509,0.0074,0.0014,5.92e-08,23334450_rheumatoid_arthritis
cg13469034,-0.01281,0.0023,3.78e-08,23334450_rheumatoid_arthritis
cg13480774,0.01927,0.0029,3.04e-11,23334450_rheumatoid_arthritis
cg13489040,0.02311,0.0041,1.99e-08,23334450_rheumatoid_arthritis
cg13556548,0.01248,0.0022,1.69e-08,23334450_rheumatoid_arthritis
cg13631913,0.00836,0.0014,4.88e-09,23334450_rheumatoid_arthritis
cg13788820,0.00637,0.0011,5.25e-09,23334450_rheumatoid_arthritis
cg13802571,0.0135,0.0018,1.51e-14,23334450_rheumatoid_arthritis
cg13840194,0.01374,0.0017,4.62e-16,23334450_rheumatoid_arthritis
cg13863668,0.01037,0.0015,6.28e-12,23334450_rheumatoid_arthritis
cg13866577,0.01919,0.0031,3.17e-10,23334450_rheumatoid_arthritis
cg13878641,0.01163,0.0015,5.12e-15,23334450_rheumatoid_arthritis
cg13905776,0.0151,0.0019,8.4e-15,23334450_rheumatoid_arthritis
cg13928520,0.03699,0.0044,2.17e-17,23334450_rheumatoid_arthritis
cg13932362,0.00745,0.001,1.68e-13,23334450_rheumatoid_arthritis
cg13936452,0.02623,0.0034,8.56e-15,23334450_rheumatoid_arthritis
cg13943249,0.00628,8e-04,1.61e-14,23334450_rheumatoid_arthritis
cg13947317,-0.00964,0.0016,1.2e-09,23334450_rheumatoid_arthritis
cg14008098,0.00797,0.0013,7.36e-10,23334450_rheumatoid_arthritis
cg14022530,0.0141,0.0019,1.4e-13,23334450_rheumatoid_arthritis
cg14035969,-0.01497,0.0024,3.8e-10,23334450_rheumatoid_arthritis
cg14073746,0.01722,0.0023,2.94e-14,23334450_rheumatoid_arthritis
cg14151440,-0.01619,0.003,7.95e-08,23334450_rheumatoid_arthritis
cg14178043,-0.01361,0.0023,3.94e-09,23334450_rheumatoid_arthritis
cg14202380,0.00616,8e-04,2.31e-14,23334450_rheumatoid_arthritis
cg14214685,0.01086,0.0013,1.48e-16,23334450_rheumatoid_arthritis
cg14278300,0.01476,0.0022,2.47e-11,23334450_rheumatoid_arthritis
cg14375754,0.00513,8e-04,5.98e-10,23334450_rheumatoid_arthritis
cg14475915,0.00586,0.0011,9.75e-08,23334450_rheumatoid_arthritis
cg14514226,0.00819,0.0015,2.61e-08,23334450_rheumatoid_arthritis
cg14559879,-0.02239,0.0041,6.48e-08,23334450_rheumatoid_arthritis
cg14563196,0.01021,0.0014,1.27e-13,23334450_rheumatoid_arthritis
cg14610958,-0.01384,0.0024,1.37e-08,23334450_rheumatoid_arthritis
cg14614792,0.01036,0.0016,9.44e-11,23334450_rheumatoid_arthritis
cg14615868,0.00653,0.0011,4.03e-09,23334450_rheumatoid_arthritis
cg14662181,-0.01393,0.0026,6.7e-08,23334450_rheumatoid_arthritis
cg14664759,0.00982,0.0019,1.23e-07,23334450_rheumatoid_arthritis
cg14740771,-0.01472,0.0026,8.74e-09,23334450_rheumatoid_arthritis
cg14796305,0.00962,0.0017,6.76e-09,23334450_rheumatoid_arthritis
cg14849855,0.01395,0.0026,6.94e-08,23334450_rheumatoid_arthritis
cg14854718,0.00812,0.0015,7.8e-08,23334450_rheumatoid_arthritis
cg14964658,0.01155,0.0014,6.81e-17,23334450_rheumatoid_arthritis
cg14992101,0.01005,0.0019,6.73e-08,23334450_rheumatoid_arthritis
cg14993830,-0.01066,0.0018,3.01e-09,23334450_rheumatoid_arthritis
cg15073906,-0.02499,0.004,2.88e-10,23334450_rheumatoid_arthritis
cg15074930,0.02061,0.0027,3.05e-14,23334450_rheumatoid_arthritis
cg15096815,0.01111,0.0017,2.7e-11,23334450_rheumatoid_arthritis
cg15109744,-0.01771,0.0025,2.09e-12,23334450_rheumatoid_arthritis
cg15111398,-0.01469,0.0023,1.94e-10,23334450_rheumatoid_arthritis
cg15156367,0.0184,0.0027,4.34e-12,23334450_rheumatoid_arthritis
cg15160742,0.01103,0.0014,2.01e-14,23334450_rheumatoid_arthritis
cg15324448,0.01043,0.0018,7.74e-09,23334450_rheumatoid_arthritis
cg15364537,0.00735,0.0014,7.46e-08,23334450_rheumatoid_arthritis
cg15371509,0.01295,0.0016,6.77e-16,23334450_rheumatoid_arthritis
cg15458801,-0.01127,0.0019,2.15e-09,23334450_rheumatoid_arthritis
cg15464821,0.01444,0.0025,1.18e-08,23334450_rheumatoid_arthritis
cg15512534,-0.02139,0.0025,1.34e-17,23334450_rheumatoid_arthritis
cg15524063,0.00529,9e-04,2.23e-09,23334450_rheumatoid_arthritis
cg15526406,0.01373,0.0016,2.01e-17,23334450_rheumatoid_arthritis
cg15548284,0.01298,0.0025,1.21e-07,23334450_rheumatoid_arthritis
cg15572086,0.00965,0.0017,1.68e-08,23334450_rheumatoid_arthritis
cg15624314,0.01155,0.0015,3.39e-14,23334450_rheumatoid_arthritis
cg15632228,0.01222,0.0018,9.06e-12,23334450_rheumatoid_arthritis
cg15695626,0.00832,0.001,1.4e-15,23334450_rheumatoid_arthritis
cg15699050,-0.01059,0.0019,3.01e-08,23334450_rheumatoid_arthritis
cg15700197,-0.01888,0.0032,5.61e-09,23334450_rheumatoid_arthritis
cg15727564,0.00337,6e-04,3.42e-08,23334450_rheumatoid_arthritis
cg15756091,-0.01179,0.0019,1.44e-09,23334450_rheumatoid_arthritis
cg15833565,-0.00962,0.0018,8.07e-08,23334450_rheumatoid_arthritis
cg15935965,0.00684,0.0011,1.11e-09,23334450_rheumatoid_arthritis
cg15949277,0.00688,0.0013,9.07e-08,23334450_rheumatoid_arthritis
cg15990451,-0.01739,0.0026,4.2e-11,23334450_rheumatoid_arthritis
cg15990658,-0.02738,0.005,3.67e-08,23334450_rheumatoid_arthritis
cg15999098,-0.02128,0.0041,1.53e-07,23334450_rheumatoid_arthritis
cg16021159,0.01676,0.0025,3.84e-11,23334450_rheumatoid_arthritis
cg16105380,0.01476,0.0019,1.62e-14,23334450_rheumatoid_arthritis
cg16121444,0.00914,0.0011,1.14e-16,23334450_rheumatoid_arthritis
cg16121685,0.01113,0.0018,1.02e-09,23334450_rheumatoid_arthritis
cg16136434,0.01254,0.0017,3.12e-14,23334450_rheumatoid_arthritis
cg16139006,0.02346,0.0034,3.09e-12,23334450_rheumatoid_arthritis
cg16163324,0.02838,0.0041,8.04e-12,23334450_rheumatoid_arthritis
cg16262201,-0.01682,0.0021,1.04e-15,23334450_rheumatoid_arthritis
cg16290101,-0.01077,0.002,3.5e-08,23334450_rheumatoid_arthritis
cg16294414,-0.02937,0.005,5.34e-09,23334450_rheumatoid_arthritis
cg16295880,0.01495,0.0026,4.85e-09,23334450_rheumatoid_arthritis
cg16308101,-0.01931,0.0029,5.91e-11,23334450_rheumatoid_arthritis
cg16314254,-0.0134,0.0024,2.8e-08,23334450_rheumatoid_arthritis
cg16315417,0.01337,0.0017,1.86e-14,23334450_rheumatoid_arthritis
cg16354201,0.01097,0.0018,6.6e-10,23334450_rheumatoid_arthritis
cg16366262,0.03524,0.0066,8.76e-08,23334450_rheumatoid_arthritis
cg16370685,0.03058,0.0045,1.19e-11,23334450_rheumatoid_arthritis
cg16478792,-0.01634,0.0029,1.09e-08,23334450_rheumatoid_arthritis
cg16505687,0.01537,0.0018,3.59e-17,23334450_rheumatoid_arthritis
cg16545821,-0.01291,0.002,6.93e-11,23334450_rheumatoid_arthritis
cg16565154,0.01299,0.0022,2.55e-09,23334450_rheumatoid_arthritis
cg16582156,0.00565,7e-04,2.27e-14,23334450_rheumatoid_arthritis
cg16589843,-0.02507,0.0046,4.97e-08,23334450_rheumatoid_arthritis
cg16701767,0.02014,0.0026,7.39e-15,23334450_rheumatoid_arthritis
cg16710124,-0.01861,0.0022,1.22e-16,23334450_rheumatoid_arthritis
cg16711983,-0.03253,0.0062,1.46e-07,23334450_rheumatoid_arthritis
cg16712103,-0.0091,0.0017,9.37e-08,23334450_rheumatoid_arthritis
cg16718986,0.00831,0.0011,4.15e-15,23334450_rheumatoid_arthritis
cg16855929,-0.02157,0.0034,1.26e-10,23334450_rheumatoid_arthritis
cg16910115,0.00777,0.0014,9.53e-09,23334450_rheumatoid_arthritis
cg16967640,0.0234,0.0035,2.83e-11,23334450_rheumatoid_arthritis
cg17001034,0.00756,0.0013,1.23e-08,23334450_rheumatoid_arthritis
cg17016617,0.00573,7e-04,2.04e-14,23334450_rheumatoid_arthritis
cg17026642,0.01738,0.0021,3.1e-16,23334450_rheumatoid_arthritis
cg17031631,-0.01848,0.003,1.16e-09,23334450_rheumatoid_arthritis
cg17033047,0.02856,0.0048,2.4e-09,23334450_rheumatoid_arthritis
cg17038116,0.01085,0.0014,8.55e-15,23334450_rheumatoid_arthritis
cg17076795,-0.0151,0.0028,6.22e-08,23334450_rheumatoid_arthritis
cg17111087,0.01895,0.003,2.69e-10,23334450_rheumatoid_arthritis
cg17133045,-0.01993,0.0036,2.15e-08,23334450_rheumatoid_arthritis
cg17142950,0.02547,0.0042,9.36e-10,23334450_rheumatoid_arthritis
cg17160590,0.01306,0.0017,3.72e-15,23334450_rheumatoid_arthritis
cg17182302,0.01116,0.0019,2.12e-09,23334450_rheumatoid_arthritis
cg17233819,0.01805,0.0034,1.62e-07,23334450_rheumatoid_arthritis
cg17240760,0.01005,0.0015,4.94e-11,23334450_rheumatoid_arthritis
cg17245735,0.01866,0.0024,1.1e-14,23334450_rheumatoid_arthritis
cg17269430,0.00458,8e-04,7.07e-09,23334450_rheumatoid_arthritis
cg17296053,-0.01474,0.0028,1.29e-07,23334450_rheumatoid_arthritis
cg17330652,-0.01574,0.0022,1.08e-12,23334450_rheumatoid_arthritis
cg17423711,0.00738,0.0014,6.69e-08,23334450_rheumatoid_arthritis
cg17426166,0.01721,0.003,9.71e-09,23334450_rheumatoid_arthritis
cg17446216,0.01964,0.0026,3.03e-14,23334450_rheumatoid_arthritis
cg17460386,0.01446,0.0026,4.77e-08,23334450_rheumatoid_arthritis
cg17468459,-0.0091,0.0017,1.41e-07,23334450_rheumatoid_arthritis
cg17470347,0.00533,0.001,2.05e-08,23334450_rheumatoid_arthritis
cg17522241,-0.02302,0.0044,1.57e-07,23334450_rheumatoid_arthritis
cg17592360,0.01974,0.003,2.92e-11,23334450_rheumatoid_arthritis
cg17598287,0.00927,0.0013,3.93e-12,23334450_rheumatoid_arthritis
cg17601658,0.01124,0.0021,1.65e-07,23334450_rheumatoid_arthritis
cg17716617,0.00767,0.001,3e-14,23334450_rheumatoid_arthritis
cg17754168,-0.00973,0.0017,5.66e-09,23334450_rheumatoid_arthritis
cg17819635,0.01033,0.0018,1.67e-08,23334450_rheumatoid_arthritis
cg17823829,-0.00949,0.0017,4.25e-08,23334450_rheumatoid_arthritis
cg17843066,-0.01707,0.0032,6e-08,23334450_rheumatoid_arthritis
cg17861791,0.02326,0.0035,2.68e-11,23334450_rheumatoid_arthritis
cg17872853,0.01213,0.0017,1.54e-12,23334450_rheumatoid_arthritis
cg17921310,0.01254,0.0016,8.68e-16,23334450_rheumatoid_arthritis
cg17966362,-0.01551,0.0022,9.45e-13,23334450_rheumatoid_arthritis
cg17971531,0.00561,0.001,6.61e-09,23334450_rheumatoid_arthritis
cg17972213,0.02241,0.003,1.31e-13,23334450_rheumatoid_arthritis
cg18031008,0.01457,0.0022,2.2e-11,23334450_rheumatoid_arthritis
cg18114363,-0.02327,0.0041,9.62e-09,23334450_rheumatoid_arthritis
cg18125865,0.00706,0.001,4.55e-12,23334450_rheumatoid_arthritis
cg18132787,0.01064,0.0016,7.97e-11,23334450_rheumatoid_arthritis
cg18136311,0.01217,0.0015,1.33e-16,23334450_rheumatoid_arthritis
cg18144065,0.0185,0.0023,2.74e-16,23334450_rheumatoid_arthritis
cg18192083,0.01033,0.0018,8.06e-09,23334450_rheumatoid_arthritis
cg18200760,0.0105,0.0013,2.67e-15,23334450_rheumatoid_arthritis
cg18201392,-0.00887,0.0015,9.17e-09,23334450_rheumatoid_arthritis
cg18234111,0.02277,0.0036,1.65e-10,23334450_rheumatoid_arthritis
cg18299211,0.00686,0.0013,8.43e-08,23334450_rheumatoid_arthritis
cg18323922,0.00753,9e-04,7.92e-16,23334450_rheumatoid_arthritis
cg18327107,0.01405,0.0017,1.69e-16,23334450_rheumatoid_arthritis
cg18385299,-0.0188,0.0033,1.4e-08,23334450_rheumatoid_arthritis
cg18763089,-0.00981,0.0018,7.11e-08,23334450_rheumatoid_arthritis
cg18783781,-0.01467,0.0025,4.49e-09,23334450_rheumatoid_arthritis
cg18794145,0.00993,0.0017,2.43e-09,23334450_rheumatoid_arthritis
cg18800085,0.00922,0.0013,2.93e-12,23334450_rheumatoid_arthritis
cg18803079,0.04811,0.0057,3.32e-17,23334450_rheumatoid_arthritis
cg18868146,-0.01864,0.0029,9.74e-11,23334450_rheumatoid_arthritis
cg18917957,-0.01341,0.0023,3.19e-09,23334450_rheumatoid_arthritis
cg18932008,-0.05259,0.0068,7.73e-15,23334450_rheumatoid_arthritis
cg18945601,0.01384,0.0016,1.4e-17,23334450_rheumatoid_arthritis
cg18983672,-0.01553,0.0029,1.36e-07,23334450_rheumatoid_arthritis
cg18993334,0.01732,0.0027,6.54e-11,23334450_rheumatoid_arthritis
cg19018435,-0.0289,0.0055,1.27e-07,23334450_rheumatoid_arthritis
cg19019972,0.00645,0.0012,2.23e-08,23334450_rheumatoid_arthritis
cg19025786,0.01282,0.0024,5.98e-08,23334450_rheumatoid_arthritis
cg19099296,-0.01237,0.0016,1.63e-14,23334450_rheumatoid_arthritis
cg19101893,-0.01573,0.0029,9.62e-08,23334450_rheumatoid_arthritis
cg19102404,0.03014,0.0034,2.36e-19,23334450_rheumatoid_arthritis
cg19234983,0.02643,0.0047,1.36e-08,23334450_rheumatoid_arthritis
cg19239018,0.01287,0.0016,3.82e-16,23334450_rheumatoid_arthritis
cg19255053,0.02888,0.0036,1.2e-15,23334450_rheumatoid_arthritis
cg19265143,0.0112,0.0015,3.06e-14,23334450_rheumatoid_arthritis
cg19309580,0.01247,0.0021,5.44e-09,23334450_rheumatoid_arthritis
cg19315466,-0.01171,0.002,2.36e-09,23334450_rheumatoid_arthritis
cg19321695,0.01451,0.0021,3.45e-12,23334450_rheumatoid_arthritis
cg19364137,0.00766,0.001,2.21e-15,23334450_rheumatoid_arthritis
cg19371097,0.03184,0.0042,3.36e-14,23334450_rheumatoid_arthritis
cg19376709,0.0069,0.001,5.57e-12,23334450_rheumatoid_arthritis
cg19413693,0.01868,0.0029,6.76e-11,23334450_rheumatoid_arthritis
cg19414591,0.01342,0.0024,1.98e-08,23334450_rheumatoid_arthritis
cg19433037,0.01644,0.0031,1.14e-07,23334450_rheumatoid_arthritis
cg19499674,-0.02064,0.0036,8.49e-09,23334450_rheumatoid_arthritis
cg19503341,0.01466,0.0024,1.92e-09,23334450_rheumatoid_arthritis
cg19634242,0.02314,0.003,8.63e-15,23334450_rheumatoid_arthritis
cg19643344,0.0033,6e-04,9.19e-08,23334450_rheumatoid_arthritis
cg19680616,-0.01511,0.0027,2.87e-08,23334450_rheumatoid_arthritis
cg19708201,-0.02677,0.0041,3.93e-11,23334450_rheumatoid_arthritis
cg19709822,0.01132,0.0015,3.3e-14,23334450_rheumatoid_arthritis
cg19736671,0.00867,0.0014,1.96e-10,23334450_rheumatoid_arthritis
cg19749688,0.01312,0.0023,7.47e-09,23334450_rheumatoid_arthritis
cg19783114,0.00552,7e-04,1.64e-15,23334450_rheumatoid_arthritis
cg19803229,0.01969,0.0031,2.07e-10,23334450_rheumatoid_arthritis
cg19808587,-0.00925,0.0015,1.27e-09,23334450_rheumatoid_arthritis
cg19918758,0.01303,0.002,7.07e-11,23334450_rheumatoid_arthritis
cg20077393,0.0083,0.0014,7.3e-09,23334450_rheumatoid_arthritis
cg20161996,-0.02055,0.0022,5.95e-20,23334450_rheumatoid_arthritis
cg20248356,0.01258,0.0015,3.94e-16,23334450_rheumatoid_arthritis
cg20249584,0.0145,0.0024,1.11e-09,23334450_rheumatoid_arthritis
cg20282741,0.00646,0.001,2.86e-11,23334450_rheumatoid_arthritis
cg20284773,0.01142,0.0018,1.21e-10,23334450_rheumatoid_arthritis
cg20287790,-0.01412,0.0025,1.14e-08,23334450_rheumatoid_arthritis
cg20291033,0.01613,0.0019,5.78e-17,23334450_rheumatoid_arthritis
cg20316440,0.00813,0.0014,2.85e-09,23334450_rheumatoid_arthritis
cg20317872,0.01614,0.003,1.07e-07,23334450_rheumatoid_arthritis
cg20322433,-0.01075,0.002,1.12e-07,23334450_rheumatoid_arthritis
cg20387429,0.01505,0.0025,3.24e-09,23334450_rheumatoid_arthritis
cg20432671,0.00925,0.0016,9.55e-09,23334450_rheumatoid_arthritis
cg20461538,0.01622,0.0021,1.39e-14,23334450_rheumatoid_arthritis
cg20491991,0.00848,0.0012,2.98e-13,23334450_rheumatoid_arthritis
cg20567404,0.01079,0.0018,7.9e-10,23334450_rheumatoid_arthritis
cg20568322,0.01765,0.0024,2.09e-13,23334450_rheumatoid_arthritis
cg20615379,0.007,9e-04,2.3e-15,23334450_rheumatoid_arthritis
cg20648108,0.01231,0.0015,5.96e-16,23334450_rheumatoid_arthritis
cg20685713,0.01009,0.0013,9.53e-15,23334450_rheumatoid_arthritis
cg20688791,0.0155,0.0022,3.53e-12,23334450_rheumatoid_arthritis
cg20694572,-0.02069,0.0037,3.08e-08,23334450_rheumatoid_arthritis
cg20698667,-0.01301,0.0024,8.67e-08,23334450_rheumatoid_arthritis
cg20768342,0.02908,0.004,5.42e-13,23334450_rheumatoid_arthritis
cg20773694,0.00552,0.001,4.76e-08,23334450_rheumatoid_arthritis
cg20779314,-0.03136,0.0059,1.26e-07,23334450_rheumatoid_arthritis
cg20792208,-0.01255,0.0023,7.89e-08,23334450_rheumatoid_arthritis
